DEVICE_NAME,PORT,PROTOCOL,METRIC_NAME,METRIC_VALUE,TIMESTAMP
R0015,7051,TCP,OUTGOING_BYTES,1389,2020-08-16 05:10:09.918881+00:00
R0010,7057,TCP,INCOMING_CONNECTIONS,76,2020-08-16 05:10:09.918881+00:00
R0010,7057,TCP,OUTGOING_CONNECTIONS,54,2020-08-16 05:10:09.918881+00:00
R0010,7057,TCP,INCOMING_BYTES,2775,2020-08-16 05:10:09.918881+00:00
R0010,7057,TCP,OUTGOING_BYTES,1609,2020-08-16 05:10:09.918881+00:00
R0013,7059,TCP,INCOMING_CONNECTIONS,74,2020-08-16 05:10:09.918881+00:00
R0013,7059,TCP,OUTGOING_CONNECTIONS,87,2020-08-16 05:10:09.918881+00:00
R0013,7059,TCP,INCOMING_BYTES,2452,2020-08-16 05:10:09.918881+00:00
R0013,7059,TCP,OUTGOING_BYTES,1142,2020-08-16 05:10:09.918881+00:00
R0018,7059,TCP,INCOMING_CONNECTIONS,54,2020-08-16 05:10:09.918881+00:00
R0018,7059,TCP,OUTGOING_CONNECTIONS,68,2020-08-16 05:10:09.918881+00:00
R0018,7059,TCP,INCOMING_BYTES,2904,2020-08-16 05:10:09.918881+00:00
R0018,7059,TCP,OUTGOING_BYTES,1889,2020-08-16 05:10:09.918881+00:00
R0018,7056,TCP,INCOMING_CONNECTIONS,60,2020-08-16 05:10:09.918881+00:00
R0018,7056,TCP,OUTGOING_CONNECTIONS,70,2020-08-16 05:10:09.918881+00:00
R0018,7056,TCP,INCOMING_BYTES,2621,2020-08-16 05:10:09.918881+00:00
R0018,7056,TCP,OUTGOING_BYTES,1847,2020-08-16 05:10:09.918881+00:00
R0015,7057,TCP,INCOMING_CONNECTIONS,73,2020-08-16 05:11:09.918881+00:00
R0015,7057,TCP,OUTGOING_CONNECTIONS,68,2020-08-16 05:11:09.918881+00:00
R0015,7057,TCP,INCOMING_BYTES,2965,2020-08-16 05:11:09.918881+00:00
R0015,7057,TCP,OUTGOING_BYTES,1645,2020-08-16 05:11:09.918881+00:00
R0011,7051,TCP,INCOMING_CONNECTIONS,59,2020-08-16 05:11:09.918881+00:00
R0011,7051,TCP,OUTGOING_CONNECTIONS,58,2020-08-16 05:11:09.918881+00:00
R0011,7051,TCP,INCOMING_BYTES,2492,2020-08-16 05:11:09.918881+00:00
R0011,7051,TCP,OUTGOING_BYTES,1443,2020-08-16 05:11:09.918881+00:00
R0015,7059,TCP,INCOMING_CONNECTIONS,59,2020-08-16 05:12:09.918881+00:00
R0015,7059,TCP,OUTGOING_CONNECTIONS,89,2020-08-16 05:12:09.918881+00:00
R0015,7059,TCP,INCOMING_BYTES,2539,2020-08-16 05:12:09.918881+00:00
R0015,7059,TCP,OUTGOING_BYTES,1712,2020-08-16 05:12:09.918881+00:00
R0017,7053,TCP,INCOMING_CONNECTIONS,62,2020-08-16 05:12:09.918881+00:00
R0017,7053,TCP,OUTGOING_CONNECTIONS,89,2020-08-16 05:12:09.918881+00:00
R0017,7053,TCP,INCOMING_BYTES,2808,2020-08-16 05:12:09.918881+00:00
R0017,7053,TCP,OUTGOING_BYTES,1344,2020-08-16 05:12:09.918881+00:00
R0013,7053,TCP,INCOMING_CONNECTIONS,63,2020-08-16 05:12:09.918881+00:00
R0013,7053,TCP,OUTGOING_CONNECTIONS,99,2020-08-16 05:12:09.918881+00:00
R0013,7053,TCP,INCOMING_BYTES,2883,2020-08-16 05:12:09.918881+00:00
R0013,7053,TCP,OUTGOING_BYTES,1358,2020-08-16 05:12:09.918881+00:00
R0010,7054,TCP,INCOMING_CONNECTIONS,71,2020-08-16 05:12:09.918881+00:00
R0010,7054,TCP,OUTGOING_CONNECTIONS,68,2020-08-16 05:12:09.918881+00:00
R0010,7054,TCP,INCOMING_BYTES,2857,2020-08-16 05:12:09.918881+00:00
R0010,7054,TCP,OUTGOING_BYTES,1698,2020-08-16 05:12:09.918881+00:00
R0014,7055,TCP,INCOMING_CONNECTIONS,79,2020-08-16 05:12:09.918881+00:00
R0014,7055,TCP,OUTGOING_CONNECTIONS,81,2020-08-16 05:12:09.918881+00:00
R0014,7055,TCP,INCOMING_BYTES,2040,2020-08-16 05:12:09.918881+00:00
R0014,7055,TCP,OUTGOING_BYTES,1918,2020-08-16 05:12:09.918881+00:00
R0015,7052,TCP,INCOMING_CONNECTIONS,79,2020-08-16 05:13:09.918881+00:00
R0015,7052,TCP,OUTGOING_CONNECTIONS,99,2020-08-16 05:13:09.918881+00:00
R0015,7052,TCP,INCOMING_BYTES,2818,2020-08-16 05:13:09.918881+00:00
R0015,7052,TCP,OUTGOING_BYTES,1400,2020-08-16 05:13:09.918881+00:00
R0011,7055,TCP,INCOMING_CONNECTIONS,62,2020-08-16 05:13:09.918881+00:00
R0011,7055,TCP,OUTGOING_CONNECTIONS,89,2020-08-16 05:13:09.918881+00:00
R0011,7055,TCP,INCOMING_BYTES,2677,2020-08-16 05:13:09.918881+00:00
R0011,7055,TCP,OUTGOING_BYTES,1340,2020-08-16 05:13:09.918881+00:00
R0016,7050,TCP,INCOMING_CONNECTIONS,64,2020-08-16 05:13:09.918881+00:00
R0016,7050,TCP,OUTGOING_CONNECTIONS,91,2020-08-16 05:13:09.918881+00:00
R0016,7050,TCP,INCOMING_BYTES,2405,2020-08-16 05:13:09.918881+00:00
R0016,7050,TCP,OUTGOING_BYTES,1812,2020-08-16 05:13:09.918881+00:00
R0016,7058,TCP,INCOMING_CONNECTIONS,53,2020-08-16 05:13:09.918881+00:00
R0016,7058,TCP,OUTGOING_CONNECTIONS,58,2020-08-16 05:13:09.918881+00:00
R0016,7058,TCP,INCOMING_BYTES,2413,2020-08-16 05:13:09.918881+00:00
R0016,7058,TCP,OUTGOING_BYTES,1479,2020-08-16 05:13:09.918881+00:00
R0011,7052,TCP,INCOMING_CONNECTIONS,50,2020-08-16 05:13:09.918881+00:00
R0011,7052,TCP,OUTGOING_CONNECTIONS,69,2020-08-16 05:13:09.918881+00:00
R0011,7052,TCP,INCOMING_BYTES,2099,2020-08-16 05:13:09.918881+00:00
R0011,7052,TCP,OUTGOING_BYTES,1819,2020-08-16 05:13:09.918881+00:00
R0017,7050,TCP,INCOMING_CONNECTIONS,64,2020-08-16 05:14:09.918881+00:00
R0017,7050,TCP,OUTGOING_CONNECTIONS,89,2020-08-16 05:14:09.918881+00:00
R0017,7050,TCP,INCOMING_BYTES,2638,2020-08-16 05:14:09.918881+00:00
R0017,7050,TCP,OUTGOING_BYTES,1711,2020-08-16 05:14:09.918881+00:00
R0016,7052,TCP,INCOMING_CONNECTIONS,79,2020-08-16 05:14:09.918881+00:00
R0016,7052,TCP,OUTGOING_CONNECTIONS,81,2020-08-16 05:14:09.918881+00:00
R0016,7052,TCP,INCOMING_BYTES,2160,2020-08-16 05:14:09.918881+00:00
R0016,7052,TCP,OUTGOING_BYTES,1737,2020-08-16 05:14:09.918881+00:00
R0015,7056,TCP,INCOMING_CONNECTIONS,59,2020-08-16 05:14:09.918881+00:00
R0015,7056,TCP,OUTGOING_CONNECTIONS,89,2020-08-16 05:14:09.918881+00:00
R0015,7056,TCP,INCOMING_BYTES,2779,2020-08-16 05:14:09.918881+00:00
R0015,7056,TCP,OUTGOING_BYTES,1068,2020-08-16 05:14:09.918881+00:00
R0011,7059,TCP,INCOMING_CONNECTIONS,65,2020-08-16 05:15:09.918881+00:00
R0011,7059,TCP,OUTGOING_CONNECTIONS,69,2020-08-16 05:15:09.918881+00:00
R0011,7059,TCP,INCOMING_BYTES,2744,2020-08-16 05:15:09.918881+00:00
R0011,7059,TCP,OUTGOING_BYTES,1735,2020-08-16 05:15:09.918881+00:00
R0012,7055,TCP,INCOMING_CONNECTIONS,56,2020-08-16 05:15:09.918881+00:00
R0012,7055,TCP,OUTGOING_CONNECTIONS,80,2020-08-16 05:15:09.918881+00:00
R0012,7055,TCP,INCOMING_BYTES,2995,2020-08-16 05:15:09.918881+00:00
R0012,7055,TCP,OUTGOING_BYTES,1011,2020-08-16 05:15:09.918881+00:00
R0016,7053,TCP,INCOMING_CONNECTIONS,65,2020-08-16 05:15:09.918881+00:00
R0016,7053,TCP,OUTGOING_CONNECTIONS,75,2020-08-16 05:15:09.918881+00:00
R0016,7053,TCP,INCOMING_BYTES,2733,2020-08-16 05:15:09.918881+00:00
R0016,7053,TCP,OUTGOING_BYTES,1517,2020-08-16 05:15:09.918881+00:00
R0016,7056,TCP,INCOMING_CONNECTIONS,78,2020-08-16 05:15:09.918881+00:00
R0016,7056,TCP,OUTGOING_CONNECTIONS,77,2020-08-16 05:15:09.918881+00:00
R0016,7056,TCP,INCOMING_BYTES,2858,2020-08-16 05:15:09.918881+00:00
R0016,7056,TCP,OUTGOING_BYTES,1484,2020-08-16 05:15:09.918881+00:00
R0010,7052,TCP,INCOMING_CONNECTIONS,76,2020-08-16 05:15:09.918881+00:00
R0010,7052,TCP,OUTGOING_CONNECTIONS,64,2020-08-16 05:15:09.918881+00:00
R0010,7052,TCP,INCOMING_BYTES,2680,2020-08-16 05:15:09.918881+00:00
R0010,7052,TCP,OUTGOING_BYTES,1437,2020-08-16 05:15:09.918881+00:00
R0012,7053,TCP,INCOMING_CONNECTIONS,60,2020-08-16 05:16:09.918881+00:00
R0012,7053,TCP,OUTGOING_CONNECTIONS,59,2020-08-16 05:16:09.918881+00:00
R0012,7053,TCP,INCOMING_BYTES,2185,2020-08-16 05:16:09.918881+00:00
R0012,7053,TCP,OUTGOING_BYTES,1702,2020-08-16 05:16:09.918881+00:00
R0015,7050,TCP,INCOMING_CONNECTIONS,63,2020-08-16 05:16:09.918881+00:00
R0015,7050,TCP,OUTGOING_CONNECTIONS,77,2020-08-16 05:16:09.918881+00:00
R0015,7050,TCP,INCOMING_BYTES,2284,2020-08-16 05:16:09.918881+00:00
R0015,7050,TCP,OUTGOING_BYTES,1892,2020-08-16 05:16:09.918881+00:00
R0018,7055,TCP,INCOMING_CONNECTIONS,62,2020-08-16 05:16:09.918881+00:00
R0018,7055,TCP,OUTGOING_CONNECTIONS,87,2020-08-16 05:16:09.918881+00:00
R0018,7055,TCP,INCOMING_BYTES,2763,2020-08-16 05:16:09.918881+00:00
R0018,7055,TCP,OUTGOING_BYTES,1513,2020-08-16 05:16:09.918881+00:00
R0014,7054,TCP,INCOMING_CONNECTIONS,76,2020-08-16 05:16:09.918881+00:00
R0014,7054,TCP,OUTGOING_CONNECTIONS,66,2020-08-16 05:16:09.918881+00:00
R0014,7054,TCP,INCOMING_BYTES,2026,2020-08-16 05:16:09.918881+00:00
R0014,7054,TCP,OUTGOING_BYTES,1413,2020-08-16 05:16:09.918881+00:00
R0013,7059,TCP,INCOMING_CONNECTIONS,56,2020-08-16 05:17:09.918881+00:00
R0013,7059,TCP,OUTGOING_CONNECTIONS,95,2020-08-16 05:17:09.918881+00:00
R0013,7059,TCP,INCOMING_BYTES,2401,2020-08-16 05:17:09.918881+00:00
R0013,7059,TCP,OUTGOING_BYTES,1766,2020-08-16 05:17:09.918881+00:00
R0012,7050,TCP,INCOMING_CONNECTIONS,50,2020-08-16 05:17:09.918881+00:00
R0012,7050,TCP,OUTGOING_CONNECTIONS,79,2020-08-16 05:17:09.918881+00:00
R0012,7050,TCP,INCOMING_BYTES,2052,2020-08-16 05:17:09.918881+00:00
R0012,7050,TCP,OUTGOING_BYTES,1308,2020-08-16 05:17:09.918881+00:00
R0019,7051,TCP,INCOMING_CONNECTIONS,73,2020-08-16 05:17:09.918881+00:00
R0019,7051,TCP,OUTGOING_CONNECTIONS,53,2020-08-16 05:17:09.918881+00:00
R0019,7051,TCP,INCOMING_BYTES,2379,2020-08-16 05:17:09.918881+00:00
R0019,7051,TCP,OUTGOING_BYTES,1350,2020-08-16 05:17:09.918881+00:00
R0018,7053,TCP,INCOMING_CONNECTIONS,51,2020-08-16 05:17:09.918881+00:00
R0018,7053,TCP,OUTGOING_CONNECTIONS,77,2020-08-16 05:17:09.918881+00:00
R0018,7053,TCP,INCOMING_BYTES,2566,2020-08-16 05:17:09.918881+00:00
R0018,7053,TCP,OUTGOING_BYTES,1909,2020-08-16 05:17:09.918881+00:00
R0018,7055,TCP,INCOMING_CONNECTIONS,61,2020-08-16 05:17:09.918881+00:00
R0018,7055,TCP,OUTGOING_CONNECTIONS,64,2020-08-16 05:17:09.918881+00:00
R0018,7055,TCP,INCOMING_BYTES,2010,2020-08-16 05:17:09.918881+00:00
R0018,7055,TCP,OUTGOING_BYTES,1140,2020-08-16 05:17:09.918881+00:00
R0017,7053,TCP,INCOMING_CONNECTIONS,75,2020-08-16 05:18:09.918881+00:00
R0017,7053,TCP,OUTGOING_CONNECTIONS,86,2020-08-16 05:18:09.918881+00:00
R0017,7053,TCP,INCOMING_BYTES,2414,2020-08-16 05:18:09.918881+00:00
R0017,7053,TCP,OUTGOING_BYTES,1554,2020-08-16 05:18:09.918881+00:00
R0019,7051,TCP,INCOMING_CONNECTIONS,77,2020-08-16 05:18:09.918881+00:00
R0019,7051,TCP,OUTGOING_CONNECTIONS,87,2020-08-16 05:18:09.918881+00:00
R0019,7051,TCP,INCOMING_BYTES,2535,2020-08-16 05:18:09.918881+00:00
R0019,7051,TCP,OUTGOING_BYTES,1336,2020-08-16 05:18:09.918881+00:00
R0018,7052,TCP,INCOMING_CONNECTIONS,66,2020-08-16 05:18:09.918881+00:00
R0018,7052,TCP,OUTGOING_CONNECTIONS,73,2020-08-16 05:18:09.918881+00:00
R0018,7052,TCP,INCOMING_BYTES,2038,2020-08-16 05:18:09.918881+00:00
R0018,7052,TCP,OUTGOING_BYTES,1795,2020-08-16 05:18:09.918881+00:00
R0015,7059,TCP,INCOMING_CONNECTIONS,74,2020-08-16 05:18:09.918881+00:00
R0015,7059,TCP,OUTGOING_CONNECTIONS,98,2020-08-16 05:18:09.918881+00:00
R0015,7059,TCP,INCOMING_BYTES,2864,2020-08-16 05:18:09.918881+00:00
R0015,7059,TCP,OUTGOING_BYTES,1159,2020-08-16 05:18:09.918881+00:00
R0010,7057,TCP,INCOMING_CONNECTIONS,72,2020-08-16 05:19:09.918881+00:00
R0010,7057,TCP,OUTGOING_CONNECTIONS,86,2020-08-16 05:19:09.918881+00:00
R0010,7057,TCP,INCOMING_BYTES,2135,2020-08-16 05:19:09.918881+00:00
R0010,7057,TCP,OUTGOING_BYTES,1020,2020-08-16 05:19:09.918881+00:00
R0019,7051,TCP,INCOMING_CONNECTIONS,53,2020-08-16 05:19:09.918881+00:00
R0019,7051,TCP,OUTGOING_CONNECTIONS,82,2020-08-16 05:19:09.918881+00:00
R0019,7051,TCP,INCOMING_BYTES,2225,2020-08-16 05:19:09.918881+00:00
R0019,7051,TCP,OUTGOING_BYTES,1854,2020-08-16 05:19:09.918881+00:00
R0017,7053,TCP,INCOMING_CONNECTIONS,72,2020-08-16 05:19:09.918881+00:00
R0017,7053,TCP,OUTGOING_CONNECTIONS,61,2020-08-16 05:19:09.918881+00:00
R0017,7053,TCP,INCOMING_BYTES,2900,2020-08-16 05:19:09.918881+00:00
R0017,7053,TCP,OUTGOING_BYTES,1017,2020-08-16 05:19:09.918881+00:00
R0017,7055,TCP,INCOMING_CONNECTIONS,65,2020-08-16 05:19:09.918881+00:00
R0017,7055,TCP,OUTGOING_CONNECTIONS,71,2020-08-16 05:19:09.918881+00:00
R0017,7055,TCP,INCOMING_BYTES,2274,2020-08-16 05:19:09.918881+00:00
R0017,7055,TCP,OUTGOING_BYTES,1865,2020-08-16 05:19:09.918881+00:00
R0012,7054,TCP,INCOMING_CONNECTIONS,54,2020-08-16 05:20:09.918881+00:00
R0012,7054,TCP,OUTGOING_CONNECTIONS,59,2020-08-16 05:20:09.918881+00:00
R0012,7054,TCP,INCOMING_BYTES,2118,2020-08-16 05:20:09.918881+00:00
R0012,7054,TCP,OUTGOING_BYTES,1450,2020-08-16 05:20:09.918881+00:00
R0018,7059,TCP,INCOMING_CONNECTIONS,50,2020-08-16 05:20:09.918881+00:00
R0018,7059,TCP,OUTGOING_CONNECTIONS,87,2020-08-16 05:20:09.918881+00:00
R0018,7059,TCP,INCOMING_BYTES,2756,2020-08-16 05:20:09.918881+00:00
R0018,7059,TCP,OUTGOING_BYTES,1784,2020-08-16 05:20:09.918881+00:00
R0017,7059,TCP,INCOMING_CONNECTIONS,67,2020-08-16 05:20:09.918881+00:00
R0017,7059,TCP,OUTGOING_CONNECTIONS,82,2020-08-16 05:20:09.918881+00:00
R0017,7059,TCP,INCOMING_BYTES,2414,2020-08-16 05:20:09.918881+00:00
R0017,7059,TCP,OUTGOING_BYTES,1747,2020-08-16 05:20:09.918881+00:00
R0013,7057,TCP,INCOMING_CONNECTIONS,60,2020-08-16 05:20:09.918881+00:00
R0013,7057,TCP,OUTGOING_CONNECTIONS,98,2020-08-16 05:20:09.918881+00:00
R0013,7057,TCP,INCOMING_BYTES,2540,2020-08-16 05:20:09.918881+00:00
R0013,7057,TCP,OUTGOING_BYTES,1877,2020-08-16 05:20:09.918881+00:00
R0013,7050,TCP,INCOMING_CONNECTIONS,75,2020-08-16 05:21:09.918881+00:00
R0013,7050,TCP,OUTGOING_CONNECTIONS,50,2020-08-16 05:21:09.918881+00:00
R0013,7050,TCP,INCOMING_BYTES,2508,2020-08-16 05:21:09.918881+00:00
R0013,7050,TCP,OUTGOING_BYTES,1081,2020-08-16 05:21:09.918881+00:00
R0017,7051,TCP,INCOMING_CONNECTIONS,54,2020-08-16 05:21:09.918881+00:00
R0017,7051,TCP,OUTGOING_CONNECTIONS,59,2020-08-16 05:21:09.918881+00:00
R0017,7051,TCP,INCOMING_BYTES,2299,2020-08-16 05:21:09.918881+00:00
R0017,7051,TCP,OUTGOING_BYTES,1617,2020-08-16 05:21:09.918881+00:00
R0018,7052,TCP,INCOMING_CONNECTIONS,56,2020-08-16 05:21:09.918881+00:00
R0018,7052,TCP,OUTGOING_CONNECTIONS,64,2020-08-16 05:21:09.918881+00:00
R0018,7052,TCP,INCOMING_BYTES,2514,2020-08-16 05:21:09.918881+00:00
R0018,7052,TCP,OUTGOING_BYTES,1186,2020-08-16 05:21:09.918881+00:00
R0018,7059,TCP,INCOMING_CONNECTIONS,61,2020-08-16 05:21:09.918881+00:00
R0018,7059,TCP,OUTGOING_CONNECTIONS,66,2020-08-16 05:21:09.918881+00:00
R0018,7059,TCP,INCOMING_BYTES,2922,2020-08-16 05:21:09.918881+00:00
R0018,7059,TCP,OUTGOING_BYTES,1088,2020-08-16 05:21:09.918881+00:00
R0014,7055,TCP,INCOMING_CONNECTIONS,77,2020-08-16 05:21:09.918881+00:00
R0014,7055,TCP,OUTGOING_CONNECTIONS,59,2020-08-16 05:21:09.918881+00:00
R0014,7055,TCP,INCOMING_BYTES,2514,2020-08-16 05:21:09.918881+00:00
R0014,7055,TCP,OUTGOING_BYTES,1261,2020-08-16 05:21:09.918881+00:00
R0010,7058,TCP,INCOMING_CONNECTIONS,76,2020-08-16 05:22:09.918881+00:00
R0010,7058,TCP,OUTGOING_CONNECTIONS,80,2020-08-16 05:22:09.918881+00:00
R0010,7058,TCP,INCOMING_BYTES,2025,2020-08-16 05:22:09.918881+00:00
R0010,7058,TCP,OUTGOING_BYTES,1147,2020-08-16 05:22:09.918881+00:00
R0018,7057,TCP,INCOMING_CONNECTIONS,60,2020-08-16 05:22:09.918881+00:00
R0018,7057,TCP,OUTGOING_CONNECTIONS,89,2020-08-16 05:22:09.918881+00:00
R0018,7057,TCP,INCOMING_BYTES,2436,2020-08-16 05:22:09.918881+00:00
R0018,7057,TCP,OUTGOING_BYTES,1166,2020-08-16 05:22:09.918881+00:00
R0019,7050,TCP,INCOMING_CONNECTIONS,57,2020-08-16 05:23:09.918881+00:00
R0019,7050,TCP,OUTGOING_CONNECTIONS,85,2020-08-16 05:23:09.918881+00:00
R0019,7050,TCP,INCOMING_BYTES,2472,2020-08-16 05:23:09.918881+00:00
R0019,7050,TCP,OUTGOING_BYTES,1123,2020-08-16 05:23:09.918881+00:00
R0012,7050,TCP,INCOMING_CONNECTIONS,62,2020-08-16 05:23:09.918881+00:00
R0012,7050,TCP,OUTGOING_CONNECTIONS,97,2020-08-16 05:23:09.918881+00:00
R0012,7050,TCP,INCOMING_BYTES,2956,2020-08-16 05:23:09.918881+00:00
R0012,7050,TCP,OUTGOING_BYTES,1826,2020-08-16 05:23:09.918881+00:00
R0019,7055,TCP,INCOMING_CONNECTIONS,74,2020-08-16 05:23:09.918881+00:00
R0019,7055,TCP,OUTGOING_CONNECTIONS,70,2020-08-16 05:23:09.918881+00:00
R0019,7055,TCP,INCOMING_BYTES,2200,2020-08-16 05:23:09.918881+00:00
R0019,7055,TCP,OUTGOING_BYTES,1156,2020-08-16 05:23:09.918881+00:00
R0013,7055,TCP,INCOMING_CONNECTIONS,70,2020-08-16 05:24:09.918881+00:00
R0013,7055,TCP,OUTGOING_CONNECTIONS,95,2020-08-16 05:24:09.918881+00:00
R0013,7055,TCP,INCOMING_BYTES,2853,2020-08-16 05:24:09.918881+00:00
R0013,7055,TCP,OUTGOING_BYTES,1527,2020-08-16 05:24:09.918881+00:00
R0011,7053,TCP,INCOMING_CONNECTIONS,63,2020-08-16 05:24:09.918881+00:00
R0011,7053,TCP,OUTGOING_CONNECTIONS,65,2020-08-16 05:24:09.918881+00:00
R0011,7053,TCP,INCOMING_BYTES,2602,2020-08-16 05:24:09.918881+00:00
R0011,7053,TCP,OUTGOING_BYTES,1399,2020-08-16 05:24:09.918881+00:00
R0015,7052,TCP,INCOMING_CONNECTIONS,75,2020-08-16 05:24:09.918881+00:00
R0015,7052,TCP,OUTGOING_CONNECTIONS,88,2020-08-16 05:24:09.918881+00:00
R0015,7052,TCP,INCOMING_BYTES,2064,2020-08-16 05:24:09.918881+00:00
R0015,7052,TCP,OUTGOING_BYTES,1111,2020-08-16 05:24:09.918881+00:00
R0018,7052,TCP,INCOMING_CONNECTIONS,65,2020-08-16 05:24:09.918881+00:00
R0018,7052,TCP,OUTGOING_CONNECTIONS,64,2020-08-16 05:24:09.918881+00:00
R0018,7052,TCP,INCOMING_BYTES,2597,2020-08-16 05:24:09.918881+00:00
R0018,7052,TCP,OUTGOING_BYTES,1145,2020-08-16 05:24:09.918881+00:00
R0015,7059,TCP,INCOMING_CONNECTIONS,72,2020-08-16 05:24:09.918881+00:00
R0015,7059,TCP,OUTGOING_CONNECTIONS,96,2020-08-16 05:24:09.918881+00:00
R0015,7059,TCP,INCOMING_BYTES,2438,2020-08-16 05:24:09.918881+00:00
R0015,7059,TCP,OUTGOING_BYTES,1189,2020-08-16 05:24:09.918881+00:00
R0013,7051,TCP,INCOMING_CONNECTIONS,63,2020-08-16 05:25:09.918881+00:00
R0013,7051,TCP,OUTGOING_CONNECTIONS,60,2020-08-16 05:25:09.918881+00:00
R0013,7051,TCP,INCOMING_BYTES,2195,2020-08-16 05:25:09.918881+00:00
R0013,7051,TCP,OUTGOING_BYTES,1160,2020-08-16 05:25:09.918881+00:00
R0012,7056,TCP,INCOMING_CONNECTIONS,67,2020-08-16 05:25:09.918881+00:00
R0012,7056,TCP,OUTGOING_CONNECTIONS,64,2020-08-16 05:25:09.918881+00:00
R0012,7056,TCP,INCOMING_BYTES,2504,2020-08-16 05:25:09.918881+00:00
R0012,7056,TCP,OUTGOING_BYTES,1436,2020-08-16 05:25:09.918881+00:00
R0015,7059,TCP,INCOMING_CONNECTIONS,57,2020-08-16 05:25:09.918881+00:00
R0015,7059,TCP,OUTGOING_CONNECTIONS,85,2020-08-16 05:25:09.918881+00:00
R0015,7059,TCP,INCOMING_BYTES,2968,2020-08-16 05:25:09.918881+00:00
R0015,7059,TCP,OUTGOING_BYTES,1193,2020-08-16 05:25:09.918881+00:00
R0011,7059,TCP,INCOMING_CONNECTIONS,79,2020-08-16 05:25:09.918881+00:00
R0011,7059,TCP,OUTGOING_CONNECTIONS,52,2020-08-16 05:25:09.918881+00:00
R0011,7059,TCP,INCOMING_BYTES,2109,2020-08-16 05:25:09.918881+00:00
R0011,7059,TCP,OUTGOING_BYTES,1628,2020-08-16 05:25:09.918881+00:00
R0011,7054,TCP,INCOMING_CONNECTIONS,52,2020-08-16 05:26:09.918881+00:00
R0011,7054,TCP,OUTGOING_CONNECTIONS,80,2020-08-16 05:26:09.918881+00:00
R0011,7054,TCP,INCOMING_BYTES,2284,2020-08-16 05:26:09.918881+00:00
R0011,7054,TCP,OUTGOING_BYTES,1868,2020-08-16 05:26:09.918881+00:00
R0014,7052,TCP,INCOMING_CONNECTIONS,70,2020-08-16 05:26:09.918881+00:00
R0014,7052,TCP,OUTGOING_CONNECTIONS,65,2020-08-16 05:26:09.918881+00:00
R0014,7052,TCP,INCOMING_BYTES,2429,2020-08-16 05:26:09.918881+00:00
R0014,7052,TCP,OUTGOING_BYTES,1239,2020-08-16 05:26:09.918881+00:00
R0012,7057,TCP,INCOMING_CONNECTIONS,78,2020-08-16 05:26:09.918881+00:00
R0012,7057,TCP,OUTGOING_CONNECTIONS,74,2020-08-16 05:26:09.918881+00:00
R0012,7057,TCP,INCOMING_BYTES,2223,2020-08-16 05:26:09.918881+00:00
R0012,7057,TCP,OUTGOING_BYTES,1787,2020-08-16 05:26:09.918881+00:00
R0015,7057,TCP,INCOMING_CONNECTIONS,51,2020-08-16 05:27:09.918881+00:00
R0015,7057,TCP,OUTGOING_CONNECTIONS,58,2020-08-16 05:27:09.918881+00:00
R0015,7057,TCP,INCOMING_BYTES,2772,2020-08-16 05:27:09.918881+00:00
R0015,7057,TCP,OUTGOING_BYTES,1096,2020-08-16 05:27:09.918881+00:00
R0013,7055,TCP,INCOMING_CONNECTIONS,54,2020-08-16 05:27:09.918881+00:00
R0013,7055,TCP,OUTGOING_CONNECTIONS,78,2020-08-16 05:27:09.918881+00:00
R0013,7055,TCP,INCOMING_BYTES,2206,2020-08-16 05:27:09.918881+00:00
R0013,7055,TCP,OUTGOING_BYTES,1728,2020-08-16 05:27:09.918881+00:00
R0014,7057,TCP,INCOMING_CONNECTIONS,76,2020-08-16 05:27:09.918881+00:00
R0014,7057,TCP,OUTGOING_CONNECTIONS,63,2020-08-16 05:27:09.918881+00:00
R0014,7057,TCP,INCOMING_BYTES,2068,2020-08-16 05:27:09.918881+00:00
R0014,7057,TCP,OUTGOING_BYTES,1269,2020-08-16 05:27:09.918881+00:00
R0014,7056,TCP,INCOMING_CONNECTIONS,57,2020-08-16 05:27:09.918881+00:00
R0014,7056,TCP,OUTGOING_CONNECTIONS,97,2020-08-16 05:27:09.918881+00:00
R0014,7056,TCP,INCOMING_BYTES,2089,2020-08-16 05:27:09.918881+00:00
R0014,7056,TCP,OUTGOING_BYTES,1386,2020-08-16 05:27:09.918881+00:00
R0016,7059,TCP,INCOMING_CONNECTIONS,77,2020-08-16 05:28:09.918881+00:00
R0016,7059,TCP,OUTGOING_CONNECTIONS,84,2020-08-16 05:28:09.918881+00:00
R0016,7059,TCP,INCOMING_BYTES,2214,2020-08-16 05:28:09.918881+00:00
R0016,7059,TCP,OUTGOING_BYTES,1497,2020-08-16 05:28:09.918881+00:00
R0012,7058,TCP,INCOMING_CONNECTIONS,69,2020-08-16 05:28:09.918881+00:00
R0012,7058,TCP,OUTGOING_CONNECTIONS,85,2020-08-16 05:28:09.918881+00:00
R0012,7058,TCP,INCOMING_BYTES,2841,2020-08-16 05:28:09.918881+00:00
R0012,7058,TCP,OUTGOING_BYTES,1726,2020-08-16 05:28:09.918881+00:00
R0018,7052,TCP,INCOMING_CONNECTIONS,78,2020-08-16 05:28:09.918881+00:00
R0018,7052,TCP,OUTGOING_CONNECTIONS,71,2020-08-16 05:28:09.918881+00:00
R0018,7052,TCP,INCOMING_BYTES,2141,2020-08-16 05:28:09.918881+00:00
